campaign_id,campaign_name,campaign_type,platform,product_id,start_date,end_date,budget,actual_spend,impressions,clicks,created_at
569,Video - LinkedIn - Sep2024,Video,LinkedIn,52,2024-09-17,2024-10-20,66654,59455.89,27860171,1485620,2024-09-11T00:00:00
570,Video - LinkedIn - Sep2024,Video,LinkedIn,15,2024-09-17,2024-10-20,66654,59455.89,27860171,1485620,2024-09-03T00:00:00
571,Video - YouTube - Nov2023,Video,YouTube,62,2023-11-13,2023-11-27,116431,123007.87,9978795,463358,2023-11-02T00:00:00
572,Video - YouTube - Nov2023,Video,YouTube,30,2023-11-13,2023-11-27,116431,123007.87,9978795,463358,2023-11-10T00:00:00
573,Display - Instagram - Jan2024,Display,Instagram,39,2024-01-07,2024-02-29,6553,5867.03,2799360,222190,2024-01-01T00:00:00
574,Display - Instagram - Jan2024,Display,Instagram,49,2024-01-07,2024-02-29,6553,5867.03,2799360,222190,2024-01-04T00:00:00
575,Display - Facebook - Mar2023,Display,Facebook,43,2023-03-04,2023-05-18,6839,8206.27,2017200,93269,2023-02-23T00:00:00
576,Email - Twitter - Sep2023,Email,Twitter,63,2023-09-13,2023-09-23,854,850.51,63760,2813,2023-09-03T00:00:00
577,Email - Twitter - Sep2023,Email,Twitter,51,2023-09-13,2023-09-23,854,850.51,63760,2813,2023-09-03T00:00:00
578,Display - TikTok - Jun2024,Display,TikTok,44,2024-06-09,2024-08-16,16446,13352.81,1793272,59398,2024-06-05T00:00:00
579,Display - TikTok - Jun2024,Display,TikTok,20,2024-06-09,2024-08-16,16446,13352.81,1793272,59398,2024-05-29T00:00:00
580,Video - Google - Mar2020,Video,Google,29,2020-03-11,2020-03-23,93472,93833.8,12573316,188155,2020-03-03T00:00:00
581,Video - Google - Mar2020,Video,Google,36,2020-03-11,2020-03-23,93472,93833.8,12573316,188155,2020-03-03T00:00:00
582,Search - Google - Nov2020,Search,Google,58,2020-11-25,2021-02-22,4008,4521.72,2004715,71161,2020-11-15T00:00:00
583,Search - Google - Nov2020,Search,Google,24,2020-11-25,2021-02-22,4008,4521.72,2004715,71161,2020-11-18T00:00:00
584,Search - Google - Nov2020,Search,Google,7,2020-11-25,2021-02-22,4008,4521.72,2004715,71161,2020-11-19T00:00:00
585,Search - Google - Nov2020,Search,Google,9,2020-11-25,2021-02-22,4008,4521.72,2004715,71161,2020-11-15T00:00:00
586,Search - Google - Nov2020,Search,Google,55,2020-11-25,2021-02-22,4008,4521.72,2004715,71161,2020-11-11T00:00:00
587,Social Media - Facebook - Jul2023,Social Media,Facebook,35,2023-07-15,2023-10-12,16278,12480.72,2227420,133446,2023-07-04T00:00:00
588,Social Media - Facebook - Jul2023,Social Media,Facebook,53,2023-07-15,2023-10-12,16278,12480.72,2227420,133446,2023-07-10T00:00:00
589,Social Media - TikTok - Oct2022,Social Media,TikTok,24,2022-10-10,2022-11-15,35136,31334.35,10509078,139168,2022-10-05T00:00:00
590,Social Media - TikTok - Oct2022,Social Media,TikTok,17,2022-10-10,2022-11-15,35136,31334.35,10509078,139168,2022-09-26T00:00:00
591,Social Media - TikTok - Oct2022,Social Media,TikTok,23,2022-10-10,2022-11-15,35136,31334.35,10509078,139168,2022-09-27T00:00:00
592,Social Media - TikTok - Oct2022,Social Media,TikTok,38,2022-10-10,2022-11-15,35136,31334.35,10509078,139168,2022-10-06T00:00:00
593,Email - Twitter - May2024,Email,Twitter,59,2024-05-30,2024-07-14,1810,1948.85,588215,45198,2024-05-25T00:00:00
594,Email - Twitter - May2024,Email,Twitter,12,2024-05-30,2024-07-14,1810,1948.85,588215,45198,2024-05-21T00:00:00
595,Email - Twitter - Oct2020,Email,Twitter,49,2020-10-26,2020-11-25,6066,6622.72,2611442,106668,2020-10-17T00:00:00
596,Email - Twitter - Oct2020,Email,Twitter,50,2020-10-26,2020-11-25,6066,6622.72,2611442,106668,2020-10-25T00:00:00
597,Email - Twitter - Oct2020,Email,Twitter,48,2020-10-26,2020-11-25,6066,6622.72,2611442,106668,2020-10-24T00:00:00
598,Email - Twitter - Oct2020,Email,Twitter,19,2020-10-26,2020-11-25,6066,6622.72,2611442,106668,2020-10-20T00:00:00
599,Email - Twitter - Oct2020,Email,Twitter,45,2020-10-26,2020-11-25,6066,6622.72,2611442,106668,2020-10-12T00:00:00
600,Display - Google - Oct2023,Display,Google,21,2023-10-20,2023-12-14,29856,35379.5,8154589,292017,2023-10-08T00:00:00
601,Display - Google - Oct2023,Display,Google,64,2023-10-20,2023-12-14,29856,35379.5,8154589,292017,2023-10-10T00:00:00
602,Display - Google - Oct2023,Display,Google,62,2023-10-20,2023-12-14,29856,35379.5,8154589,292017,2023-10-18T00:00:00
603,Video - Facebook - Dec2021,Video,Facebook,2,2021-12-04,2021-12-20,22302,,7329562,551949,2021-11-22T00:00:00
604,Video - Facebook - Dec2021,Video,Facebook,29,2021-12-04,2021-12-20,22302,,7329562,551949,2021-11-21T00:00:00
605,Video - Facebook - Dec2021,Video,Facebook,20,2021-12-04,2021-12-20,22302,,7329562,551949,2021-11-29T00:00:00
606,Video - Facebook - Dec2021,Video,Facebook,56,2021-12-04,2021-12-20,22302,,7329562,551949,2021-11-30T00:00:00
607,Video - LinkedIn - Dec2023,Video,LinkedIn,25,2023-12-09,2024-02-17,97926,99453.63,15261604,195026,2023-12-02T00:00:00
608,Display - TikTok - Sep2022,Display,TikTok,17,2022-09-02,2022-10-25,25146,29649.83,5098084,386040,2022-08-20T00:00:00
609,Display - TikTok - Sep2022,Display,TikTok,30,2022-09-02,2022-10-25,25146,29649.83,5098084,386040,2022-08-20T00:00:00
610,Display - TikTok - Sep2022,Display,TikTok,25,2022-09-02,2022-10-25,25146,29649.83,5098084,386040,2022-08-30T00:00:00
611,Video - Facebook - Nov2020,Video,Facebook,56,2020-11-19,2020-12-29,103748,101920.95,31147949,2171657,2020-11-15T00:00:00
612,Video - Facebook - Nov2020,Video,Facebook,24,2020-11-19,2020-12-29,103748,101920.95,31147949,2171657,2020-11-06T00:00:00
613,Influencer - LinkedIn - Aug2020,Influencer,LinkedIn,2,2020-08-03,2020-09-15,10106,11440.5,5363994,271788,2020-07-27T00:00:00
614,Search - Facebook - Jul2023,Search,Facebook,29,2023-07-25,2023-10-14,53555,59246.17,17404193,595320,2023-07-14T00:00:00
615,Display - Instagram - Feb2020,Display,Instagram,20,2020-02-29,2020-05-01,15078,15718.75,1876258,122414,2020-02-17T00:00:00
616,Search - Instagram - Jul2023,Search,Instagram,25,2023-07-22,2023-08-19,19555,18632.92,5176351,104203,2023-07-09T00:00:00
617,Search - Instagram - Jul2023,Search,Instagram,4,2023-07-22,2023-08-19,19555,18632.92,5176351,104203,2023-07-16T00:00:00
618,Search - Instagram - Jul2023,Search,Instagram,58,2023-07-22,2023-08-19,19555,18632.92,5176351,104203,2023-07-14T00:00:00
619,Search - Instagram - Jul2023,Search,Instagram,5,2023-07-22,2023-08-19,19555,18632.92,5176351,104203,2023-07-18T00:00:00
620,Search - Instagram - Jul2023,Search,Instagram,63,2023-07-22,2023-08-19,19555,18632.92,5176351,104203,2023-07-08T00:00:00
621,Video - Twitter - Sep2020,Video,Twitter,2,2020-09-04,2020-11-23,24307,24621.45,2125083,62587,2020-08-28T00:00:00
622,Video - Twitter - Sep2020,Video,Twitter,53,2020-09-04,2020-11-23,24307,24621.45,2125083,62587,2020-09-01T00:00:00
623,Video - Twitter - Sep2020,Video,Twitter,18,2020-09-04,2020-11-23,24307,24621.45,2125083,62587,2020-08-30T00:00:00
624,Video - Twitter - Sep2020,Video,Twitter,39,2020-09-04,2020-11-23,24307,24621.45,2125083,62587,2020-08-23T00:00:00
625,Influencer - TikTok - Jul2024,Influencer,TikTok,38,2024-07-04,2024-07-19,56934,55459.19,5845861,398263,2024-07-02T00:00:00
626,Email - Twitter - Apr2024,Email,Twitter,47,2024-04-12,2024-06-29,4102,4393.13,1346475,37933,2024-04-02T00:00:00
627,Search - YouTube - Nov2020,Search,YouTube,32,2020-11-15,2020-11-29,28158,25004.4,8918104,650239,2020-11-01T00:00:00
628,Search - YouTube - Nov2020,Search,YouTube,60,2020-11-15,2020-11-29,28158,25004.4,8918104,650239,2020-11-04T00:00:00
629,Search - YouTube - Nov2020,Search,YouTube,4,2020-11-15,2020-11-29,28158,25004.4,8918104,650239,2020-11-03T00:00:00
630,Video - TikTok - Apr2022,Video,TikTok,17,2022-04-04,2022-04-11,5055,3971.57,1447081,91484,2022-04-02T00:00:00
631,Social Media - Twitter - May2020,Social Media,Twitter,44,2020-05-08,2020-06-22,34135,31534.37,8531242,596052,2020-05-04T00:00:00
632,Social Media - Twitter - May2020,Social Media,Twitter,46,2020-05-08,2020-06-22,34135,31534.37,8531242,596052,2020-04-27T00:00:00
633,Social Media - Twitter - May2020,Social Media,Twitter,5,2020-05-08,2020-06-22,34135,31534.37,8531242,596052,2020-05-06T00:00:00
634,Display - Facebook - Oct2022,Display,Facebook,22,2022-10-08,2022-12-27,12254,12342.19,3710837,45219,2022-10-02T00:00:00
635,Display - Facebook - Oct2022,Display,Facebook,62,2022-10-08,2022-12-27,12254,12342.19,3710837,45219,2022-10-06T00:00:00
636,Display - Facebook - Oct2022,Display,Facebook,40,2022-10-08,2022-12-27,12254,12342.19,3710837,45219,2022-09-29T00:00:00
637,Display - Instagram - Aug2022,Display,Instagram,15,2022-08-27,2022-09-18,25665,27875.74,9939362,187398,2022-08-20T00:00:00
638,Display - Instagram - Aug2022,Display,Instagram,1,2022-08-27,2022-09-18,25665,27875.74,9939362,187398,2022-08-15T00:00:00
639,Display - Instagram - Aug2022,Display,Instagram,9,2022-08-27,2022-09-18,25665,27875.74,9939362,187398,2022-08-21T00:00:00
640,Display - Instagram - Aug2022,Display,Instagram,50,2022-08-27,2022-09-18,25665,27875.74,9939362,187398,2022-08-14T00:00:00
641,Display - Instagram - Aug2022,Display,Instagram,64,2022-08-27,2022-09-18,25665,27875.74,9939362,187398,2022-08-22T00:00:00
642,Social Media - Google - Apr2020,Social Media,Google,24,2020-04-07,2020-05-05,42531,43249.51,14754381,311165,2020-03-29T00:00:00
643,Social Media - Google - Apr2020,Social Media,Google,25,2020-04-07,2020-05-05,42531,43249.51,14754381,311165,2020-04-05T00:00:00
644,Social Media - Google - Apr2020,Social Media,Google,59,2020-04-07,2020-05-05,42531,43249.51,14754381,311165,2020-04-04T00:00:00
645,Social Media - Google - Apr2020,Social Media,Google,2,2020-04-07,2020-05-05,42531,43249.51,14754381,311165,2020-03-24T00:00:00
646,Social Media - Google - Apr2020,Social Media,Google,52,2020-04-07,2020-05-05,42531,43249.51,14754381,311165,2020-04-06T00:00:00
647,Email - TikTok - Aug2021,Email,TikTok,9,2021-08-21,2021-10-02,760,781.9,382374,29431,2021-08-12T00:00:00
648,Email - TikTok - Aug2021,Email,TikTok,44,2021-08-21,2021-10-02,760,781.9,382374,29431,2021-08-18T00:00:00
649,Video - LinkedIn - Jul2020,Video,LinkedIn,3,2020-07-05,2020-09-09,33709,,5503023,109009,2020-07-03T00:00:00
650,Search - Facebook - Feb2024,Search,Facebook,55,2024-02-28,2024-05-06,18041,13058.88,2569266,102568,2024-02-25T00:00:00
651,Search - Facebook - Feb2024,Search,Facebook,18,2024-02-28,2024-05-06,18041,13058.88,2569266,102568,2024-02-22T00:00:00
652,Search - Facebook - Feb2024,Search,Facebook,27,2024-02-28,2024-05-06,18041,13058.88,2569266,102568,2024-02-17T00:00:00
653,Search - Facebook - Feb2024,Search,Facebook,14,2024-02-28,2024-05-06,18041,13058.88,2569266,102568,2024-02-26T00:00:00
654,Video - Facebook - Sep2022,Video,Facebook,48,2022-09-29,2022-12-15,85306,76281.85,30345181,1023817,2022-09-24T00:00:00
655,Video - Facebook - Sep2022,Video,Facebook,13,2022-09-29,2022-12-15,85306,76281.85,30345181,1023817,2022-09-19T00:00:00
656,Video - Instagram - Aug2021,Video,Instagram,60,2021-08-18,2021-10-02,54564,47265.14,8621646,548848,2021-08-16T00:00:00
657,Video - Instagram - Aug2021,Video,Instagram,49,2021-08-18,2021-10-02,54564,47265.14,8621646,548848,2021-08-04T00:00:00
658,Display - LinkedIn - Nov2024,Display,LinkedIn,58,2024-11-15,2025-01-13,23063,26174.89,12854410,739498,2024-11-04T00:00:00
659,Display - LinkedIn - Nov2024,Display,LinkedIn,55,2024-11-15,2025-01-13,23063,26174.89,12854410,739498,2024-11-06T00:00:00
660,Display - LinkedIn - Nov2024,Display,LinkedIn,44,2024-11-15,2025-01-13,23063,26174.89,12854410,739498,2024-11-12T00:00:00
661,Influencer - Facebook - Dec2024,Influencer,Facebook,47,2024-12-13,2025-02-09,42091,38608.03,6112918,63435,2024-12-11T00:00:00
662,Influencer - Facebook - Dec2024,Influencer,Facebook,4,2024-12-13,2025-02-09,42091,38608.03,6112918,63435,2024-12-10T00:00:00
663,Influencer - Facebook - Dec2024,Influencer,Facebook,52,2024-12-13,2025-02-09,42091,38608.03,6112918,63435,2024-11-29T00:00:00
664,Influencer - Facebook - Dec2024,Influencer,Facebook,5,2024-12-13,2025-02-09,42091,38608.03,6112918,63435,2024-12-11T00:00:00
665,Influencer - Facebook - Dec2024,Influencer,Facebook,38,2024-12-13,2025-02-09,42091,38608.03,6112918,63435,2024-12-01T00:00:00
666,Social Media - LinkedIn - Jun2022,Social Media,LinkedIn,19,2022-06-25,2022-09-20,13158,13893.95,3934228,66485,2022-06-24T00:00:00
667,Social Media - LinkedIn - Jun2022,Social Media,LinkedIn,47,2022-06-25,2022-09-20,13158,13893.95,3934228,66485,2022-06-12T00:00:00
668,Social Media - LinkedIn - Jun2022,Social Media,LinkedIn,55,2022-06-25,2022-09-20,13158,13893.95,3934228,66485,2022-06-18T00:00:00
669,Email - Google - Dec2024,Email,Google,8,2024-12-12,2025-01-18,8509,,4448833,202077,2024-11-28T00:00:00
670,Email - Google - Dec2024,Email,Google,1,2024-12-12,2025-01-18,8509,,4448833,202077,2024-11-28T00:00:00
671,Email - Google - Dec2024,Email,Google,23,2024-12-12,2025-01-18,8509,,4448833,202077,2024-11-28T00:00:00
672,Email - Google - Dec2024,Email,Google,42,2024-12-12,2025-01-18,8509,,4448833,202077,2024-12-06T00:00:00
673,Video - Instagram - Jul2023,Video,Instagram,27,2023-07-27,2023-09-27,102783,94570.77,-10659342,839692,2023-07-13T00:00:00
674,Video - Instagram - Jul2023,Video,Instagram,38,2023-07-27,2023-09-27,102783,94570.77,-10659342,839692,2023-07-17T00:00:00
675,Video - Instagram - Jul2023,Video,Instagram,28,2023-07-27,2023-09-27,102783,94570.77,-10659342,839692,2023-07-23T00:00:00
676,Search - YouTube - Jun2024,Search,YouTube,46,2024-06-05,2024-08-13,37089,43984.52,11170456,861038,2024-05-29T00:00:00
677,Search - YouTube - Jun2024,Search,YouTube,24,2024-06-05,2024-08-13,37089,43984.52,11170456,861038,2024-05-26T00:00:00
678,Search - YouTube - Jun2024,Search,YouTube,11,2024-06-05,2024-08-13,37089,43984.52,11170456,861038,2024-06-01T00:00:00
679,Search - YouTube - Jun2024,Search,YouTube,62,2024-06-05,2024-08-13,37089,43984.52,11170456,861038,2024-06-04T00:00:00
680,Search - YouTube - Jun2024,Search,YouTube,33,2024-06-05,2024-08-13,37089,43984.52,11170456,861038,2024-05-27T00:00:00
681,Display - Instagram - Jul2023,Display,Instagram,41,2023-07-21,2023-09-26,12355,10020.45,1489156,113878,2023-07-07T00:00:00
682,Video - TikTok - May2022,Video,TikTok,3,2022-05-08,2022-06-05,31116,25324.43,3333888,107675,2022-04-30T00:00:00
683,Video - TikTok - May2022,Video,TikTok,36,2022-05-08,2022-06-05,31116,25324.43,3333888,107675,2022-04-26T00:00:00
684,Social Media - TikTok - Jul2020,Social Media,TikTok,63,2020-07-17,2020-09-15,45994,43620.13,19438094,484022,2020-07-03T00:00:00
685,Email - Facebook - Apr2022,Email,Facebook,19,2022-04-12,2022-04-26,997,1027.36,-351265,4562,2022-04-01T00:00:00
686,Email - Facebook - Apr2022,Email,Facebook,3,2022-04-12,2022-04-26,997,1027.36,-351265,4562,2022-03-31T00:00:00
687,Email - Facebook - Apr2022,Email,Facebook,6,2022-04-12,2022-04-26,997,1027.36,-351265,4562,2022-03-30T00:00:00
688,Email - Facebook - Apr2022,Email,Facebook,18,2022-04-12,2022-04-26,997,1027.36,-351265,4562,2022-04-11T00:00:00
689,Email - Facebook - Apr2022,Email,Facebook,31,2022-04-12,2022-04-26,997,1027.36,-351265,4562,2022-04-09T00:00:00
690,Email - Instagram - Dec2020,Email,Instagram,41,2020-12-07,2021-02-05,7561,8542.36,1946490,142006,2020-11-27T00:00:00
691,Email - Instagram - Dec2020,Email,Instagram,36,2020-12-07,2021-02-05,7561,8542.36,1946490,142006,2020-11-24T00:00:00
692,Email - Instagram - Dec2020,Email,Instagram,57,2020-12-07,2021-02-05,7561,8542.36,1946490,142006,2020-12-06T00:00:00
693,Influencer - YouTube - Mar2020,Influencer,YouTube,40,2020-03-10,2020-03-18,3450,2535.72,1200412,35721,2020-03-04T00:00:00
694,Influencer - YouTube - Mar2020,Influencer,YouTube,49,2020-03-10,2020-03-18,3450,2535.72,1200412,35721,2020-03-07T00:00:00
695,Influencer - YouTube - Mar2020,Influencer,YouTube,29,2020-03-10,2020-03-18,3450,2535.72,1200412,35721,2020-03-06T00:00:00
696,Video - LinkedIn - Dec2024,Video,LinkedIn,26,2024-12-17,2024-12-29,41564,45213.97,15194677,471627,2024-12-14T00:00:00
697,Video - LinkedIn - Dec2024,Video,LinkedIn,12,2024-12-17,2024-12-29,41564,45213.97,15194677,471627,2024-12-15T00:00:00
698,Video - LinkedIn - Dec2024,Video,LinkedIn,64,2024-12-17,2024-12-29,41564,45213.97,15194677,471627,2024-12-10T00:00:00
699,Influencer - Facebook - Sep2020,Influencer,Facebook,18,2020-09-05,2020-11-08,11867,13776.77,915296,61951,2020-08-28T00:00:00
700,Influencer - Facebook - Sep2020,Influencer,Facebook,56,2020-09-05,2020-11-08,11867,13776.77,915296,61951,2020-08-30T00:00:00
701,Email - Twitter - Oct2024,Email,Twitter,18,2024-10-15,2024-10-29,347,296.28,107008,5951,2024-10-08T00:00:00
702,Email - Twitter - Oct2024,Email,Twitter,12,2024-10-15,2024-10-29,347,296.28,107008,5951,2024-10-13T00:00:00
703,Email - Twitter - Oct2024,Email,Twitter,27,2024-10-15,2024-10-29,347,296.28,107008,5951,2024-10-05T00:00:00
704,Email - Twitter - Oct2024,Email,Twitter,4,2024-10-15,2024-10-29,347,296.28,107008,5951,2024-10-01T00:00:00
705,Social Media - YouTube - Jan2023,Social Media,YouTube,39,2023-01-14,2023-02-16,30664,30574.82,14040051,723278,2023-01-07T00:00:00
706,Social Media - YouTube - Jan2023,Social Media,YouTube,2,2023-01-14,2023-02-16,30664,30574.82,14040051,723278,2023-01-09T00:00:00
707,Social Media - YouTube - Jan2023,Social Media,YouTube,27,2023-01-14,2023-02-16,30664,30574.82,14040051,723278,2023-01-02T00:00:00
708,Social Media - YouTube - Jan2023,Social Media,YouTube,6,2023-01-14,2023-02-16,30664,30574.82,14040051,723278,2022-12-31T00:00:00
709,Social Media - TikTok - Aug2020,Social Media,TikTok,35,2020-08-09,2020-08-19,9580,10083.76,3673985,98900,2020-08-04T00:00:00
710,Social Media - TikTok - Aug2020,Social Media,TikTok,52,2020-08-09,2020-08-19,9580,10083.76,3673985,98900,2020-08-02T00:00:00
711,Social Media - LinkedIn - Dec2021,Social Media,LinkedIn,60,2021-12-31,2022-02-04,27205,25886.02,12543125,516760,2021-12-22T00:00:00
712,Social Media - LinkedIn - Dec2021,Social Media,LinkedIn,1,2021-12-31,2022-02-04,27205,25886.02,12543125,516760,2021-12-29T00:00:00
713,Social Media - LinkedIn - Dec2021,Social Media,LinkedIn,22,2021-12-31,2022-02-04,27205,25886.02,12543125,516760,2021-12-23T00:00:00
714,Social Media - LinkedIn - Dec2021,Social Media,LinkedIn,2,2021-12-31,2022-02-04,27205,25886.02,12543125,516760,2021-12-22T00:00:00
715,Social Media - LinkedIn - Dec2021,Social Media,LinkedIn,58,2021-12-31,2022-02-04,27205,25886.02,12543125,516760,2021-12-20T00:00:00
716,Display - TikTok - Dec2021,Display,TikTok,44,2021-12-31,2022-02-23,8954,10394.83,2540923,35931,2021-12-30T00:00:00
717,Display - TikTok - Dec2021,Display,TikTok,38,2021-12-31,2022-02-23,8954,10394.83,2540923,35931,2021-12-20T00:00:00
718,Video - TikTok - Sep2024,Video,TikTok,53,2024-09-03,2024-09-20,52149,,21948855,1168220,2024-08-21T00:00:00
719,Video - TikTok - Sep2024,Video,TikTok,24,2024-09-03,2024-09-20,52149,,21948855,1168220,2024-08-24T00:00:00
720,Video - TikTok - Sep2024,Video,TikTok,8,2024-09-03,2024-09-20,52149,,21948855,1168220,2024-08-27T00:00:00
721,Video - TikTok - Sep2024,Video,TikTok,60,2024-09-03,2024-09-20,52149,,21948855,1168220,2024-08-20T00:00:00
722,Video - TikTok - Sep2024,Video,TikTok,34,2024-09-03,2024-09-20,52149,,21948855,1168220,2024-08-22T00:00:00
723,Influencer - Facebook - May2021,Influencer,Facebook,4,2021-05-10,2021-07-18,3762,2991.88,288804,2900,2021-05-02T00:00:00
724,Influencer - Facebook - May2021,Influencer,Facebook,44,2021-05-10,2021-07-18,3762,2991.88,288804,2900,2021-05-09T00:00:00
725,Influencer - Facebook - May2021,Influencer,Facebook,63,2021-05-10,2021-07-18,3762,2991.88,288804,2900,2021-04-30T00:00:00
726,Influencer - Facebook - May2021,Influencer,Facebook,1,2021-05-10,2021-07-18,3762,2991.88,288804,2900,2021-04-26T00:00:00
727,Influencer - Facebook - May2021,Influencer,Facebook,9,2021-05-10,2021-07-18,3762,2991.88,288804,2900,2021-05-02T00:00:00
728,Video - TikTok - Dec2023,Video,TikTok,23,2023-12-16,2024-02-02,54961,53366.46,22923438,1800541,2023-12-09T00:00:00
729,Video - TikTok - Dec2023,Video,TikTok,8,2023-12-16,2024-02-02,54961,53366.46,22923438,1800541,2023-12-10T00:00:00
