event_id,event_time,user_id,session_id,page_type,product_id,campaign_id,device,browser,session_duration_seconds
12825,2024-09-28T03:06:44,,session_6157,category,,,desktop,Samsung Internet,826
12826,2024-06-30T08:13:09,3286,session_74482,category,,,tablet,Samsung Internet,805
12827,2023-09-25T01:12:19,,session_10007,search,,,mobile,Edge,430
12828,2024-02-17T22:19:46,3487,session_87267,checkout,,,mobile,Edge,1206
12829,2024-10-20T09:59:43,3665,session_91587,product_detail,31,,,,1274
12830,2020-07-23T21:23:39,,session_12184,category,,,mobile,Samsung Internet,681
12831,2024-08-23T15:58:03,4977,session_1190,search,,,mobile,Edge,-158
12832,2022-01-17T16:31:22,,session_26339,home,,,desktop,Chrome,806
12833,2022-05-15T09:05:30,1474,session_90439,category,,,tablet,Edge,1353
12834,2020-09-09T07:03:15,,session_16683,category,,,tablet,Edge,1749
12835,2020-03-13T08:14:33,,session_15840,cart,,,,,1302
12836,2024-10-02T17:38:15,,session_54876,search,,,tablet,Samsung Internet,-1409
12837,2021-07-13T21:37:25,,session_54478,category,,,mobile,Firefox,304
12838,2030-01-01T00:00:00,,session_38318,home,,,desktop,Edge,256
12839,2023-08-14T08:42:08,798,session_25897,cart,,,,,365
12840,2021-03-19T10:55:12,,session_20862,product_detail,42,987,mobile,Chrome,1304
12841,2020-07-18T13:07:19,,session_34889,checkout,,,tablet,Firefox,724
12842,2023-11-22T03:08:19,4061,session_95990,search,,,,,1683
12843,2022-09-13T15:41:42,3837,session_98698,search,,,tablet,Edge,916
12844,2021-05-29T18:48:26,,session_75768,category,,,desktop,Safari,1632
12845,2023-08-26T05:08:17,,session_96610,checkout,,,desktop,Edge,1039
12846,2023-06-21T17:22:53,872,session_13118,home,,,tablet,Samsung Internet,1298
12847,2020-08-22T18:58:14,,session_96951,home,,,desktop,Samsung Internet,1488
12848,2023-06-10T22:08:20,,session_87615,product_detail,58,,tablet,Safari,1105
12849,2021-10-21T00:07:34,,session_57309,cart,,,desktop,Samsung Internet,1636
12850,2020-05-16T20:30:12,,session_14175,search,,,desktop,Chrome,153
12851,2024-03-20T10:34:11,1500,session_77636,cart,,,tablet,Edge,537
12852,2022-11-11T12:28:36,,session_58683,cart,,,desktop,Edge,364
12853,2021-02-10T18:54:58,2028,session_65377,account,,,tablet,Firefox,829
12854,2024-10-21T02:28:48,2011,session_86838,home,,,desktop,Safari,986
12855,2020-01-19T13:14:14,,session_3292,product_detail,22,,desktop,Edge,1734
12856,2021-03-12T02:30:23,,session_33119,home,,,mobile,Samsung Internet,886
12857,2022-09-08T10:42:52,3412,session_98391,checkout,,,tablet,Safari,1776
12858,2020-05-09T01:56:52,1692,session_26986,search,,,tablet,Edge,435
12859,2020-03-09T13:45:13,,session_58120,checkout,,,mobile,Safari,1481
12860,2022-03-10T18:46:39,1154,session_32919,checkout,,,tablet,Samsung Internet,1364
12861,2021-11-24T21:39:17,,session_26522,cart,,,mobile,Firefox,395
12862,2020-09-29T21:31:51,2386,session_20873,product_detail,52,,tablet,Chrome,81
12863,2020-10-22T15:36:15,,session_11438,search,,,tablet,Firefox,626
12864,2023-03-05T15:00:32,4344,session_51682,account,,,desktop,Chrome,1349
12865,2022-02-02T23:29:23,4083,session_43319,product_detail,22,713,mobile,Firefox,1295
12866,2030-01-01T00:00:00,,session_5772,checkout,,,tablet,Samsung Internet,1172
12867,2024-07-07T14:59:52,3811,session_7050,home,,,mobile,Safari,407
12868,2024-05-21T21:02:07,2706,session_62373,cart,,,desktop,Samsung Internet,-271
12869,2024-03-26T00:58:44,1492,session_77567,checkout,,,tablet,Samsung Internet,623
12870,2021-09-30T10:47:41,433,session_78105,search,,,tablet,Safari,1719
12871,2024-08-17T04:08:53,,session_70836,category,,,tablet,Edge,525
12872,2020-08-02T19:47:22,,session_54706,checkout,,,,,787
12873,2023-06-30T16:30:02,3573,session_18325,home,,,desktop,Chrome,310
12874,2021-04-30T09:21:41,,session_87379,home,,,tablet,Firefox,384
12875,2023-12-19T06:48:12,1279,session_8167,category,,,tablet,Chrome,318
12876,2024-12-26T20:20:59,,session_71674,account,,,tablet,Safari,1470
12877,2023-03-03T06:07:08,297,session_88407,category,,,desktop,Safari,816
12878,2021-10-18T10:07:22,,session_28736,product_detail,42,,tablet,Safari,152
12879,2020-10-19T23:38:59,,session_22361,product_detail,33,,desktop,Firefox,126
12880,2022-03-28T20:31:09,2588,session_63066,checkout,,,mobile,Samsung Internet,300
12881,2022-02-25T17:10:19,,session_12592,checkout,,,tablet,Safari,1237
12882,2021-12-28T14:17:00,105,session_76236,account,,,tablet,Firefox,1593
12883,2023-07-24T16:20:08,4890,session_25891,product_detail,64,251,tablet,Firefox,1086
12884,2022-05-26T06:43:28,260,session_52004,search,,,mobile,Edge,840
12885,2022-03-13T00:16:28,,session_68265,checkout,,,desktop,Chrome,765
12886,2024-06-17T21:10:17,575,session_79069,search,,,tablet,Safari,744
12887,2024-03-11T05:15:27,,session_46152,category,,,desktop,Edge,261
12888,2023-04-19T02:37:01,,session_50604,home,,,mobile,Edge,640
12889,2022-10-31T14:12:09,3063,session_78312,account,,,tablet,Safari,1657
12890,2024-01-23T01:03:10,3349,session_71649,cart,,,tablet,Samsung Internet,1751
12891,2023-05-08T19:48:50,,session_96242,product_detail,56,,tablet,Edge,1509
12892,2023-07-12T11:54:16,,session_28218,category,,,desktop,Firefox,698
12893,2022-09-08T22:18:20,,session_15048,category,,,desktop,Firefox,890
12894,2024-12-20T16:06:47,4456,session_79125,category,,,mobile,Safari,-1740
12895,2020-10-06T00:04:35,,session_60774,category,,,mobile,Edge,1542
12896,2024-03-05T20:36:49,,session_45042,cart,,,mobile,Edge,1608
12897,2023-01-01T05:21:24,,session_18596,cart,,,tablet,Safari,1436
12898,2021-06-23T18:50:41,,session_34322,account,,,desktop,Samsung Internet,321
12899,2020-07-31T22:37:58,,session_57781,home,,,mobile,Samsung Internet,120
12900,2023-02-12T17:38:47,,session_61719,search,,,desktop,Edge,1384
12901,2021-06-07T22:05:05,4268,session_16700,checkout,,,mobile,Samsung Internet,1325
12902,2024-02-02T19:03:44,1759,session_44832,category,,,mobile,Safari,683
12903,2024-10-01T01:36:16,,session_20941,home,,,mobile,Safari,743
12904,2021-04-16T11:32:18,,session_31364,account,,,tablet,Safari,475
12905,2023-11-29T12:51:11,2159,session_85541,product_detail,56,,mobile,Edge,1314
12906,2021-01-20T21:10:42,3416,session_53632,checkout,,,desktop,Edge,723
12907,2024-12-13T06:41:04,2431,session_56565,product_detail,49,262,,,1572
12908,2023-08-16T04:12:20,,session_91130,cart,,,desktop,Samsung Internet,1490
12909,2023-04-17T22:12:06,1241,session_13802,cart,,,desktop,Firefox,-1349
12910,2024-10-13T14:48:44,,session_41355,product_detail,46,,tablet,Firefox,958
12911,2021-05-01T22:59:46,4121,session_84823,checkout,,,mobile,Safari,267
12912,2023-10-03T03:41:45,,session_63250,category,,,tablet,Edge,802
12913,2022-04-10T04:11:52,,session_23026,category,,,tablet,Chrome,378
12914,2022-06-30T09:08:23,,session_18367,product_detail,61,,desktop,Safari,1444
12915,2022-03-31T06:55:17,3441,session_56171,account,,,mobile,Firefox,375
12916,2022-03-17T06:46:21,,session_70901,product_detail,61,,tablet,Edge,1021
12917,2020-07-30T20:02:40,,session_94196,product_detail,40,234,,,458
12918,2022-06-07T01:25:30,,session_94465,product_detail,32,,desktop,Chrome,90
12919,2023-08-05T18:30:25,,session_81316,account,,,desktop,Safari,260
12920,2022-09-30T07:01:56,,session_48923,account,,,,,1497
12921,2021-01-18T00:32:34,,session_74148,cart,,,tablet,Firefox,1488
12922,2022-03-30T02:59:34,891,session_14522,checkout,,,desktop,Edge,1643
12923,2022-12-30T05:27:55,,session_25549,search,,,tablet,Firefox,482
12924,2020-01-05T10:26:33,,session_46401,search,,,desktop,Samsung Internet,1769
12925,2020-04-02T01:18:41,,session_41308,home,,,tablet,Edge,116
12926,2022-06-29T11:37:39,,session_37075,home,,,desktop,Chrome,1794
12927,2022-08-18T22:37:15,,session_75518,home,,,mobile,Safari,1307
12928,2030-01-01T00:00:00,,session_9925,search,,,mobile,Firefox,666
12929,2021-01-19T21:14:54,3588,session_73473,checkout,,,desktop,Edge,659
12930,2021-09-21T06:11:33,,session_17968,search,,,desktop,Chrome,1541
12931,2024-06-26T01:53:19,,session_64213,home,,,tablet,Edge,825
12932,2024-03-17T18:39:14,141,session_50233,account,,,mobile,Samsung Internet,866
12933,2024-02-25T00:16:54,3168,session_88337,category,,,mobile,Samsung Internet,1268
12934,2024-12-17T05:43:06,4115,session_6611,account,,,desktop,Firefox,543
12935,2021-03-28T22:59:17,,session_21859,cart,,,tablet,Chrome,129
12936,2024-12-12T23:13:11,,session_78126,home,,,desktop,Chrome,1546
12937,2030-01-01T00:00:00,,session_26398,account,,,mobile,Safari,887
12938,2021-06-27T06:12:47,210,session_71087,checkout,,,mobile,Firefox,1293
12939,2022-12-14T09:06:50,3895,session_20842,home,,,mobile,Firefox,504
12940,2021-04-21T10:41:46,,session_66486,search,,,mobile,Chrome,1673
12941,2021-09-03T17:22:20,2789,session_88198,product_detail,57,,desktop,Edge,958
12942,2021-01-24T17:06:55,,session_56360,product_detail,1,,desktop,Firefox,736
12943,2030-01-01T00:00:00,426,session_21917,product_detail,1,,tablet,Samsung Internet,1725
12944,2020-11-07T15:55:22,4136,session_37237,account,,,mobile,Chrome,1167
12945,2021-01-22T06:03:18,,session_43084,search,,,desktop,Safari,1219
12946,2021-05-24T23:28:53,,session_59102,cart,,,desktop,Chrome,156
12947,2024-02-09T12:49:30,1209,session_20207,account,,,tablet,Samsung Internet,809
12948,2023-10-18T10:03:47,4414,session_37711,account,,,tablet,Safari,477
12949,2021-03-09T13:15:33,,session_81142,checkout,,,mobile,Chrome,1766
12950,2020-08-15T07:08:50,,session_88113,search,,,desktop,Firefox,1756
12951,2022-07-30T14:32:40,,session_8814,cart,,,tablet,Chrome,259
12952,2021-03-21T13:38:52,,session_53689,home,,,desktop,Safari,143
12953,2020-06-04T22:29:41,,session_35777,cart,,,mobile,Samsung Internet,1575
12954,2020-02-20T02:05:21,,session_27096,product_detail,4,,tablet,Safari,452
12955,2023-10-16T06:40:17,2134,session_40431,search,,,tablet,Samsung Internet,1403
12956,2021-12-07T20:21:29,,session_69163,category,,,desktop,Chrome,1084
12957,2022-03-02T00:59:38,,session_91709,category,,,tablet,Samsung Internet,364
12958,2024-11-16T00:06:29,1160,session_22321,product_detail,12,,mobile,Firefox,321
12959,2020-06-22T19:38:17,,session_29178,cart,,,desktop,Firefox,1222
12960,2022-01-04T05:17:36,593,session_99451,category,,,desktop,Samsung Internet,538
12961,2023-03-07T11:16:55,,session_63844,category,,,desktop,Safari,1768
12962,2021-09-14T06:39:02,,session_40306,product_detail,25,,,,573
12963,2023-07-17T15:33:49,2010,session_74339,checkout,,,,,1775
12964,2023-04-01T20:56:27,3572,session_93241,checkout,,,tablet,Chrome,1526
12965,2023-11-10T07:52:17,4075,session_60411,search,,,tablet,Firefox,873
12966,2023-04-29T11:06:53,,session_39173,search,,,mobile,Firefox,361
12967,2021-12-22T09:37:31,,session_21535,search,,,mobile,Edge,600
12968,2022-12-30T06:54:45,,session_58106,home,,,tablet,Edge,1183
12969,2021-07-24T17:16:30,,session_37011,cart,,,tablet,Samsung Internet,353
12970,2020-05-04T14:40:47,,session_30471,product_detail,29,,tablet,Edge,1092
12971,2021-07-26T05:11:31,,session_26264,cart,,,tablet,Samsung Internet,1255
12972,2021-12-12T12:00:56,,session_70017,category,,,mobile,Firefox,1057
12973,2024-01-23T20:25:10,,session_35510,category,,,tablet,Edge,620
12974,2021-12-19T16:11:29,,session_91928,account,,,desktop,Chrome,1232
12975,2023-05-15T23:58:14,,session_13771,product_detail,57,1230,tablet,Chrome,1736
12976,2020-03-11T05:17:14,,session_9108,account,,,desktop,Edge,1309
12977,2024-01-21T08:28:28,,session_9343,cart,,,desktop,Chrome,606
12978,2021-09-09T07:58:46,,session_89930,cart,,,desktop,Safari,1778
12979,2022-12-10T02:40:18,2412,session_47185,search,,,mobile,Safari,171
12980,2021-08-12T17:13:06,,session_58496,search,,,mobile,Firefox,479
12981,2020-03-18T10:45:00,,session_29053,search,,,mobile,Samsung Internet,1409
12982,2024-11-23T11:27:21,775,session_20663,search,,,tablet,Safari,635
12983,2023-07-10T21:28:26,3324,session_9676,checkout,,,desktop,Safari,1575
12984,2030-01-01T00:00:00,,session_49919,home,,,desktop,Chrome,1248
12985,2024-03-21T00:59:23,,session_24387,category,,,tablet,Firefox,232
12986,2021-09-19T20:36:29,2400,session_67559,checkout,,,tablet,Firefox,147
12987,2023-02-12T00:38:45,,session_29529,search,,,mobile,Firefox,435
12988,2021-05-18T18:25:43,,session_80940,search,,,desktop,Firefox,970
12989,2021-11-15T12:05:11,,session_92020,home,,,desktop,Firefox,1275
12990,2022-01-17T06:25:11,,session_17282,cart,,,mobile,Safari,199
12991,2022-10-10T17:41:54,,session_68600,home,,,desktop,Samsung Internet,1425
12992,2023-06-20T03:04:14,3366,session_43062,checkout,,,tablet,Chrome,362
12993,2024-11-09T11:25:12,,session_20307,cart,,,desktop,Edge,1398
12994,2020-02-24T16:17:19,,session_3880,cart,,,desktop,Firefox,790
12995,2022-08-31T18:34:19,962,session_17572,search,,,tablet,Safari,980
12996,2024-07-27T00:12:28,,session_24235,product_detail,22,16,desktop,Firefox,145
12997,2021-05-06T07:31:34,2988,session_50347,cart,,,mobile,Firefox,662
12998,2021-11-20T05:19:32,870,session_41870,search,,,tablet,Safari,519
12999,2023-02-11T05:37:19,4668,session_31008,home,,,mobile,Firefox,683
13000,2022-02-22T21:47:36,,session_28175,account,,,mobile,Chrome,293
13001,2020-08-13T21:26:17,2880,session_68196,account,,,tablet,Safari,109
13002,2024-10-18T17:18:13,2279,session_68581,cart,,,tablet,Edge,686
13003,2022-09-06T12:28:04,,session_28105,product_detail,20,287,tablet,Samsung Internet,1152
13004,2023-10-13T09:49:07,,session_7229,cart,,,mobile,Samsung Internet,1543
13005,2022-07-01T02:01:15,,session_71795,home,,,tablet,Samsung Internet,998
13006,2022-10-25T15:06:45,,session_13765,category,,,mobile,Samsung Internet,564
13007,2022-05-10T09:10:58,2803,session_15584,category,,,desktop,Safari,696
13008,2023-08-14T05:10:00,,session_77474,checkout,,,mobile,Firefox,1317
13009,2023-10-10T20:06:18,1393,session_3984,home,,,tablet,Firefox,1697
13010,2023-07-11T18:08:52,,session_34949,home,,,desktop,Edge,886
13011,2020-01-03T04:29:21,,session_2244,home,,,mobile,Safari,184
13012,2023-09-15T04:10:14,2462,session_92013,account,,,desktop,Chrome,116
13013,2022-10-10T19:15:29,264,session_49293,category,,,,,179
13014,2030-01-01T00:00:00,,session_61903,home,,,desktop,Edge,495
13015,2024-11-21T12:53:25,,session_8897,product_detail,60,,mobile,Firefox,188
13016,2020-02-13T09:10:02,,session_40415,checkout,,,desktop,Samsung Internet,656
13017,2023-08-21T00:58:32,4696,session_77877,cart,,,desktop,Samsung Internet,170
13018,2021-03-08T11:32:31,,session_81215,account,,,mobile,Samsung Internet,885
13019,2022-06-30T18:48:36,,session_21943,category,,,desktop,Samsung Internet,858
13020,2024-04-26T23:40:14,,session_85267,cart,,,desktop,Firefox,961
13021,2024-02-24T21:22:32,3101,session_54535,checkout,,,desktop,Chrome,684
13022,2024-06-09T04:27:12,,session_80596,product_detail,12,594,mobile,Safari,146
13023,2020-12-21T19:50:22,,session_22429,category,,,tablet,Firefox,1080
13024,2020-01-07T16:02:48,,session_55145,account,,,mobile,Samsung Internet,854
13025,2023-08-03T19:42:14,4766,session_92803,checkout,,,desktop,Edge,1020
13026,2022-10-21T05:45:48,42,session_18881,checkout,,,desktop,Firefox,1069
13027,2030-01-01T00:00:00,,session_16835,product_detail,36,230,mobile,Edge,1671
13028,2021-02-01T20:05:11,,session_556,account,,,mobile,Chrome,772
13029,2024-07-24T19:40:27,4589,session_54914,checkout,,,tablet,Firefox,889
13030,2021-05-06T08:09:22,,session_21696,cart,,,tablet,Safari,1736
13031,2024-08-25T00:46:37,,session_66921,account,,,desktop,Edge,1230
13032,2020-10-07T04:19:12,3361,session_93702,account,,,mobile,Edge,1371
13033,2022-02-07T22:36:17,,session_99227,home,,,mobile,Safari,1254
13034,2024-05-10T15:51:11,3653,session_4026,category,,,desktop,Samsung Internet,258
13035,2023-11-13T11:23:59,,session_83803,search,,,tablet,Chrome,544
13036,2020-09-25T15:18:41,,session_20948,cart,,,desktop,Edge,172
13037,2024-05-22T23:15:46,3645,session_66158,cart,,,tablet,Chrome,560
13038,2021-10-31T03:42:56,,session_65414,account,,,tablet,Samsung Internet,532
13039,2024-05-17T01:24:53,,session_48075,category,,,tablet,Safari,916
13040,2024-02-10T15:54:26,,session_94690,cart,,,mobile,Samsung Internet,938
13041,2024-12-02T15:46:18,78,session_96614,cart,,,desktop,Safari,323
13042,2023-05-14T14:47:42,1613,session_93061,cart,,,mobile,Safari,871
13043,2022-09-16T19:55:12,1908,session_93407,search,,,mobile,Samsung Internet,1587
13044,2020-05-25T04:34:27,,session_10774,category,,,desktop,Firefox,235
13045,2021-06-24T17:54:45,,session_35008,checkout,,,mobile,Firefox,1146
13046,2030-01-01T00:00:00,3726,session_59391,home,,,tablet,Samsung Internet,613
13047,2021-04-22T22:47:58,,session_19020,account,,,desktop,Samsung Internet,1523
13048,2021-05-05T21:44:00,,session_70802,product_detail,41,,mobile,Samsung Internet,1465
13049,2020-06-03T15:46:23,3575,session_42515,cart,,,tablet,Firefox,989
13050,2021-09-15T22:04:58,,session_68804,account,,,mobile,Chrome,1647
13051,2020-02-11T16:57:17,,session_79283,account,,,mobile,Firefox,665
13052,2021-05-27T22:05:34,,session_70127,checkout,,,desktop,Edge,611
13053,2023-12-15T05:43:56,,session_23547,search,,,desktop,Samsung Internet,705
13054,2022-09-01T18:55:53,,session_72359,cart,,,mobile,Safari,1771
13055,2024-06-22T22:50:03,1433,session_43945,home,,,mobile,Edge,304
13056,2023-03-27T02:24:18,3603,session_34783,cart,,,desktop,Chrome,162
13057,2021-03-24T06:08:40,,session_31215,cart,,,desktop,Chrome,1379
13058,2021-11-30T04:29:44,,session_80413,home,,,desktop,Safari,1302
13059,2022-03-21T01:46:26,3295,session_67191,category,,,mobile,Safari,1770
13060,2030-01-01T00:00:00,,session_95600,cart,,,tablet,Safari,320
13061,2023-07-30T22:10:29,3578,session_94841,category,,,,,1144
13062,2020-12-21T21:13:38,,session_7722,cart,,,mobile,Edge,1490
13063,2021-06-22T06:10:34,,session_48679,account,,,tablet,Firefox,1602
13064,2021-02-14T21:53:37,2651,session_42045,product_detail,52,,mobile,Firefox,1502
13065,2022-11-26T01:58:32,,session_80838,checkout,,,desktop,Chrome,1421
13066,2023-02-09T01:45:45,,session_87482,checkout,,,mobile,Samsung Internet,282
13067,2021-05-13T15:35:07,,session_50672,category,,,tablet,Safari,546
13068,2020-12-17T13:59:56,,session_87721,product_detail,42,63,mobile,Chrome,458
13069,2021-06-02T06:06:50,,session_87977,home,,,mobile,Safari,1482
13070,2021-11-22T11:19:53,,session_73174,account,,,desktop,Samsung Internet,705
13071,2024-04-05T07:50:30,,session_80357,cart,,,mobile,Firefox,1163
13072,2020-01-19T07:33:47,,session_87699,cart,,,desktop,Safari,1724
13073,2022-11-22T13:15:13,,session_74006,home,,,mobile,Safari,1702
13074,2021-06-04T11:17:29,,session_69584,home,,,mobile,Edge,1697
13075,2023-03-17T10:47:17,2161,session_48442,home,,,tablet,Firefox,1722
13076,2024-01-20T08:47:26,,session_9377,search,,,desktop,Firefox,872
13077,2024-10-23T11:14:00,3189,session_78231,checkout,,,mobile,Edge,1715
13078,2021-10-03T03:52:40,4953,session_50889,product_detail,60,,tablet,Chrome,1349
